sample,true,geodesic_tasks,geodesic_order,geodesic_ok,stock_tasks,stock_order,stock_ok,geodesic_precision,geodesic_recall,geodesic_f1,geodesic_jaccard,geodesic_hallucination,geodesic_omission,stock_precision,stock_recall,stock_f1,stock_jaccard,stock_hallucination,stock_omission
81,deposit|swap,deposit|withdraw|swap|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|withdraw|deposit|remove_liquidity|swap|add_liquidity,0,deposit|swap|add_liquidity,deposit|swap|add_liquidity,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
82,swap|repay|claim_rewards,repay|swap|add_liquidity|remove_liquidity|claim_rewards,add_liquidity|swap|repay|claim_rewards|remove_liquidity,0,repay|claim_rewards,repay|claim_rewards,0,0.6,1.0,0.7499999999999999,0.6,0.4,0.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.3333333333333333
83,add_liquidity,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,swap|remove_liquidity|add_liquidity|claim_rewards|withdraw|repay|borrow|deposit,0,deposit|withdraw|add_liquidity|claim_rewards,add_liquidity|claim_rewards|withdraw|deposit,0,0.125,1.0,0.2222222222222222,0.125,0.875,0.0,0.25,1.0,0.4,0.25,0.75,0.0
84,withdraw,deposit|withdraw|borrow|repay|swap|remove_liquidity,swap|withdraw|repay|remove_liquidity|borrow|deposit,0,deposit|withdraw|borrow,withdraw|borrow|deposit,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
85,withdraw|remove_liquidity|deposit,deposit|withdraw|swap|add_liquidity|remove_liquidity|claim_rewards,withdraw|swap|add_liquidity|remove_liquidity|deposit|claim_rewards,0,deposit|swap,swap|deposit,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.5,0.3333333333333333,0.4,0.25,0.5,0.6666666666666666
86,borrow|claim_rewards,borrow|swap|add_liquidity|claim_rewards,borrow|swap|claim_rewards|add_liquidity,0,borrow|swap|add_liquidity|claim_rewards,borrow|swap|claim_rewards|add_liquidity,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
87,claim_rewards|remove_liquidity|repay,deposit|withdraw|borrow|repay|add_liquidity|remove_liquidity|claim_rewards,borrow|claim_rewards|deposit|remove_liquidity|repay|add_liquidity|withdraw,0,repay,repay,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666666
88,deposit|borrow,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,withdraw|add_liquidity|deposit|borrow|remove_liquidity|repay|swap|claim_rewards,0,borrow,borrow,0,0.25,1.0,0.4,0.25,0.75,0.0,1.0,0.5,0.6666666666666666,0.5,0.0,0.5
89,claim_rewards|remove_liquidity,withdraw|borrow|repay|add_liquidity|remove_liquidity|claim_rewards,add_liquidity|repay|claim_rewards|remove_liquidity|withdraw|borrow,0,withdraw|remove_liquidity|claim_rewards,claim_rewards|remove_liquidity|withdraw,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
90,borrow|claim_rewards,deposit|withdraw|borrow|repay|swap|claim_rewards,borrow|swap|claim_rewards|deposit|withdraw|repay,0,withdraw|borrow|claim_rewards,borrow|claim_rewards|withdraw,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
91,swap|remove_liquidity|borrow,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity,withdraw|swap|add_liquidity|repay|remove_liquidity|borrow|deposit,0,withdraw|borrow|swap|add_liquidity,withdraw|swap|add_liquidity|borrow,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,0.5,0.6666666666666666,0.5714285714285715,0.4,0.5,0.3333333333333333
92,withdraw,deposit|withdraw|borrow|repay|add_liquidity|remove_liquidity,repay|withdraw|remove_liquidity|add_liquidity|deposit|borrow,0,deposit|withdraw|remove_liquidity,withdraw|remove_liquidity|deposit,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
93,add_liquidity,deposit|withdraw|borrow|repay|swap|add_liquidity|claim_rewards,withdraw|add_liquidity|claim_rewards|swap|borrow|repay|deposit,0,borrow|repay|add_liquidity|claim_rewards,add_liquidity|claim_rewards|borrow|repay,0,0.14285714285714285,1.0,0.25,0.14285714285714285,0.8571428571428571,0.0,0.25,1.0,0.4,0.25,0.75,0.0
94,deposit|borrow,deposit|borrow|swap|add_liquidity,deposit|swap|borrow|add_liquidity,0,deposit|borrow|swap,deposit|swap|borrow,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
95,repay|claim_rewards,deposit|withdraw|borrow|repay|swap|add_liquidity|claim_rewards,borrow|repay|claim_rewards|withdraw|add_liquidity|swap|deposit,0,borrow|repay|claim_rewards,borrow|repay|claim_rewards,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
96,swap,swap|add_liquidity|remove_liquidity|claim_rewards,remove_liquidity|claim_rewards|swap|add_liquidity,0,swap|claim_rewards,claim_rewards|swap,0,0.25,1.0,0.4,0.25,0.75,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
97,repay|swap|withdraw,withdraw|borrow|repay|swap|add_liquidity|claim_rewards,repay|swap|add_liquidity|withdraw|borrow|claim_rewards,0,borrow|repay|swap,repay|swap|borrow,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333
98,borrow|add_liquidity,deposit|withdraw|borrow|swap|add_liquidity,swap|borrow|add_liquidity|withdraw|deposit,0,borrow|add_liquidity,borrow|add_liquidity,1,0.4,1.0,0.5714285714285715,0.4,0.6,0.0,1.0,1.0,1.0,1.0,0.0,0.0
99,repay,deposit|repay|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|deposit|repay|add_liquidity|remove_liquidity,0,repay|remove_liquidity,repay|remove_liquidity,0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
100,add_liquidity|borrow|remove_liquidity,deposit|withdraw|borrow|repay|add_liquidity|remove_liquidity|claim_rewards,add_liquidity|claim_rewards|borrow|deposit|remove_liquidity|withdraw|repay,0,withdraw|borrow|add_liquidity|remove_liquidity|claim_rewards,add_liquidity|claim_rewards|borrow|remove_liquidity|withdraw,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,0.6,1.0,0.7499999999999999,0.6,0.4,0.0
101,remove_liquidity,deposit|borrow|repay|swap|add_liquidity|remove_liquidity,borrow|deposit|swap|remove_liquidity|repay|add_liquidity,0,repay|remove_liquidity,remove_liquidity|repay,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
102,repay,deposit|withdraw|repay|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|deposit|repay|remove_liquidity|add_liquidity|withdraw,0,repay|add_liquidity|remove_liquidity,repay|remove_liquidity|add_liquidity,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
103,remove_liquidity|repay,deposit|withdraw|repay|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|remove_liquidity|repay|add_liquidity|withdraw|deposit,0,deposit|repay|remove_liquidity,remove_liquidity|repay|deposit,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
104,repay,borrow|repay|remove_liquidity|claim_rewards,remove_liquidity|repay|borrow|claim_rewards,0,repay|remove_liquidity,remove_liquidity|repay,0,0.25,1.0,0.4,0.25,0.75,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
105,withdraw|borrow,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,remove_liquidity|repay|deposit|withdraw|add_liquidity|borrow|claim_rewards|swap,0,deposit|withdraw,deposit|withdraw,0,0.25,1.0,0.4,0.25,0.75,0.0,0.5,0.5,0.5,0.3333333333333333,0.5,0.5
106,claim_rewards|repay,deposit|withdraw|repay|swap|remove_liquidity|claim_rewards,withdraw|claim_rewards|repay|deposit|swap|remove_liquidity,0,deposit|swap|remove_liquidity,deposit|swap|remove_liquidity,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0
107,deposit,deposit|repay|swap|add_liquidity|remove_liquidity,swap|deposit|add_liquidity|repay|remove_liquidity,0,deposit,deposit,1,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,1.0,1.0,1.0,1.0,0.0,0.0
108,borrow|deposit|remove_liquidity,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,withdraw|borrow|swap|repay|claim_rewards|deposit|remove_liquidity|add_liquidity,0,deposit|borrow|repay|remove_liquidity|claim_rewards,borrow|repay|claim_rewards|deposit|remove_liquidity,0,0.375,1.0,0.5454545454545454,0.375,0.625,0.0,0.6,1.0,0.7499999999999999,0.6,0.4,0.0
109,withdraw|swap|borrow,withdraw|borrow|repay|swap|remove_liquidity|claim_rewards,claim_rewards|remove_liquidity|withdraw|swap|borrow|repay,0,withdraw|borrow|remove_liquidity,remove_liquidity|withdraw|borrow,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333
110,deposit|add_liquidity,deposit|withdraw|add_liquidity|remove_liquidity,remove_liquidity|deposit|add_liquidity|withdraw,0,deposit|withdraw|add_liquidity,deposit|add_liquidity|withdraw,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
111,remove_liquidity,deposit|repay|swap|remove_liquidity|claim_rewards,deposit|swap|remove_liquidity|claim_rewards|repay,0,deposit|repay|swap|remove_liquidity,deposit|swap|remove_liquidity|repay,0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,0.25,1.0,0.4,0.25,0.75,0.0
112,deposit,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,withdraw|repay|deposit|borrow|claim_rewards|add_liquidity|swap|remove_liquidity,0,borrow|claim_rewards,borrow|claim_rewards,0,0.125,1.0,0.2222222222222222,0.125,0.875,0.0,0.0,0.0,0.0,0.0,1.0,1.0
113,withdraw|deposit|add_liquidity,deposit|withdraw|repay|swap|add_liquidity|remove_liquidity|claim_rewards,swap|repay|remove_liquidity|withdraw|claim_rewards|deposit|add_liquidity,0,withdraw|add_liquidity|claim_rewards,withdraw|claim_rewards|add_liquidity,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333
114,withdraw,withdraw|repay|swap|remove_liquidity|claim_rewards,remove_liquidity|withdraw|repay|swap|claim_rewards,0,withdraw,withdraw,1,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,1.0,1.0,1.0,1.0,0.0,0.0
115,swap|repay,deposit|withdraw|repay|swap|claim_rewards,claim_rewards|swap|withdraw|repay|deposit,0,deposit|withdraw|repay|swap|claim_rewards,claim_rewards|swap|withdraw|repay|deposit,0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0
116,withdraw|remove_liquidity,deposit|withdraw|borrow|swap|add_liquidity|remove_liquidity|claim_rewards,add_liquidity|withdraw|remove_liquidity|claim_rewards|deposit|swap|borrow,0,withdraw|remove_liquidity|claim_rewards,withdraw|remove_liquidity|claim_rewards,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
117,borrow|deposit,deposit|borrow|repay|swap|remove_liquidity|claim_rewards,claim_rewards|borrow|deposit|repay|remove_liquidity|swap,0,deposit|borrow|repay|swap,borrow|deposit|repay|swap,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
118,add_liquidity|deposit|claim_rewards,deposit|repay|swap|add_liquidity|remove_liquidity|claim_rewards,repay|swap|add_liquidity|deposit|claim_rewards|remove_liquidity,0,swap|claim_rewards,swap|claim_rewards,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.5,0.3333333333333333,0.4,0.25,0.5,0.6666666666666666
119,add_liquidity|borrow,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,repay|add_liquidity|withdraw|borrow|swap|claim_rewards|remove_liquidity|deposit,0,borrow|add_liquidity,add_liquidity|borrow,1,0.25,1.0,0.4,0.25,0.75,0.0,1.0,1.0,1.0,1.0,0.0,0.0
120,remove_liquidity|claim_rewards,deposit|withdraw|borrow|repay|remove_liquidity|claim_rewards,repay|remove_liquidity|claim_rewards|withdraw|deposit|borrow,0,withdraw|remove_liquidity|claim_rewards,remove_liquidity|claim_rewards|withdraw,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
121,repay|add_liquidity,deposit|repay|swap|add_liquidity,swap|repay|deposit|add_liquidity,0,deposit|repay,repay|deposit,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.5,0.5,0.5,0.3333333333333333,0.5,0.5
122,remove_liquidity|swap|withdraw,deposit|withdraw|repay|swap|remove_liquidity,deposit|remove_liquidity|swap|withdraw|repay,0,withdraw|remove_liquidity,remove_liquidity|withdraw,0,0.6,1.0,0.7499999999999999,0.6,0.4,0.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.3333333333333333
123,borrow|claim_rewards|deposit,deposit|borrow|swap|add_liquidity|claim_rewards,borrow|claim_rewards|deposit|swap|add_liquidity,0,deposit|claim_rewards,claim_rewards|deposit,0,0.6,1.0,0.7499999999999999,0.6,0.4,0.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.3333333333333333
124,borrow|claim_rewards,deposit|withdraw|borrow|add_liquidity|claim_rewards,deposit|borrow|withdraw|claim_rewards|add_liquidity,0,withdraw|borrow|add_liquidity|claim_rewards,borrow|withdraw|claim_rewards|add_liquidity,0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
125,borrow|add_liquidity|withdraw,deposit|withdraw|borrow|swap|add_liquidity|claim_rewards,borrow|swap|deposit|add_liquidity|claim_rewards|withdraw,0,deposit|withdraw|borrow|swap|add_liquidity,borrow|swap|deposit|add_liquidity|withdraw,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.6,1.0,0.7499999999999999,0.6,0.4,0.0
126,swap,withdraw|borrow|swap|add_liquidity|remove_liquidity,add_liquidity|swap|remove_liquidity|borrow|withdraw,0,swap|add_liquidity|remove_liquidity,add_liquidity|swap|remove_liquidity,0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
127,deposit,deposit|borrow|repay|swap,borrow|deposit|repay|swap,0,deposit|repay|swap,deposit|repay|swap,0,0.25,1.0,0.4,0.25,0.75,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
128,swap|deposit|add_liquidity,deposit|borrow|swap|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|swap|borrow|deposit|remove_liquidity|add_liquidity,0,borrow|swap|remove_liquidity,swap|borrow|remove_liquidity,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.6666666666666666,0.6666666666666666
129,deposit,deposit|withdraw|repay|swap|add_liquidity|remove_liquidity|claim_rewards,swap|deposit|add_liquidity|withdraw|claim_rewards|repay|remove_liquidity,0,deposit|swap|add_liquidity|claim_rewards,swap|deposit|add_liquidity|claim_rewards,0,0.14285714285714285,1.0,0.25,0.14285714285714285,0.8571428571428571,0.0,0.25,1.0,0.4,0.25,0.75,0.0
130,borrow,borrow|swap|remove_liquidity|claim_rewards,remove_liquidity|borrow|swap|claim_rewards,0,borrow,borrow,1,0.25,1.0,0.4,0.25,0.75,0.0,1.0,1.0,1.0,1.0,0.0,0.0
131,remove_liquidity,deposit|borrow|remove_liquidity,deposit|remove_liquidity|borrow,0,remove_liquidity,remove_liquidity,1,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0
132,borrow|add_liquidity|claim_rewards,deposit|withdraw|borrow|repay|add_liquidity|claim_rewards,withdraw|borrow|add_liquidity|repay|deposit|claim_rewards,0,deposit|borrow,borrow|deposit,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.5,0.3333333333333333,0.4,0.25,0.5,0.6666666666666666
133,swap|deposit,deposit|withdraw|borrow|swap|add_liquidity|remove_liquidity|claim_rewards,swap|add_liquidity|borrow|deposit|withdraw|remove_liquidity|claim_rewards,0,swap|add_liquidity,swap|add_liquidity,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,0.5,0.5,0.5,0.3333333333333333,0.5,0.5
134,withdraw|remove_liquidity,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|withdraw|add_liquidity|remove_liquidity|deposit|swap|borrow|repay,0,withdraw|swap|add_liquidity|claim_rewards,claim_rewards|withdraw|add_liquidity|swap,0,0.25,1.0,0.4,0.25,0.75,0.0,0.25,0.5,0.3333333333333333,0.2,0.75,0.5
135,repay,deposit|repay|swap|add_liquidity|remove_liquidity|claim_rewards,repay|claim_rewards|remove_liquidity|deposit|swap|add_liquidity,0,remove_liquidity,remove_liquidity,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0
136,borrow|repay,withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,add_liquidity|claim_rewards|borrow|repay|swap|remove_liquidity|withdraw,0,borrow|repay,borrow|repay,1,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,0.0,0.0
137,remove_liquidity,deposit|borrow|repay|swap|remove_liquidity,repay|remove_liquidity|deposit|borrow|swap,0,deposit|repay|remove_liquidity,repay|remove_liquidity|deposit,0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
138,repay,withdraw|repay|add_liquidity|remove_liquidity|claim_rewards,withdraw|repay|remove_liquidity|claim_rewards|add_liquidity,0,withdraw|repay|claim_rewards,withdraw|repay|claim_rewards,0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
139,deposit|claim_rewards,deposit|withdraw|repay|remove_liquidity|claim_rewards,remove_liquidity|withdraw|deposit|claim_rewards|repay,0,deposit|withdraw|claim_rewards,withdraw|deposit|claim_rewards,0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
140,claim_rewards|repay,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,add_liquidity|borrow|claim_rewards|remove_liquidity|repay|swap|withdraw|deposit,0,repay|swap|remove_liquidity|claim_rewards,claim_rewards|remove_liquidity|repay|swap,0,0.25,1.0,0.4,0.25,0.75,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
141,claim_rewards|deposit,deposit|withdraw|repay|swap|add_liquidity|claim_rewards,add_liquidity|withdraw|swap|claim_rewards|repay|deposit,0,deposit|withdraw|claim_rewards,withdraw|claim_rewards|deposit,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
142,swap,deposit|withdraw|repay|swap|add_liquidity|remove_liquidity|claim_rewards,repay|add_liquidity|withdraw|swap|remove_liquidity|claim_rewards|deposit,0,swap|remove_liquidity|claim_rewards,swap|remove_liquidity|claim_rewards,0,0.14285714285714285,1.0,0.25,0.14285714285714285,0.8571428571428571,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
143,add_liquidity|borrow|withdraw,withdraw|borrow|swap|add_liquidity|remove_liquidity|claim_rewards,swap|add_liquidity|borrow|remove_liquidity|withdraw|claim_rewards,0,borrow|add_liquidity|remove_liquidity,add_liquidity|borrow|remove_liquidity,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333
144,withdraw|add_liquidity,deposit|withdraw|borrow|repay|add_liquidity|remove_liquidity|claim_rewards,repay|deposit|borrow|withdraw|add_liquidity|claim_rewards|remove_liquidity,0,add_liquidity|claim_rewards,add_liquidity|claim_rewards,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,0.5,0.5,0.5,0.3333333333333333,0.5,0.5
145,add_liquidity,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,repay|withdraw|swap|add_liquidity|remove_liquidity|borrow|deposit|claim_rewards,0,deposit|swap|add_liquidity|claim_rewards,swap|add_liquidity|deposit|claim_rewards,0,0.125,1.0,0.2222222222222222,0.125,0.875,0.0,0.25,1.0,0.4,0.25,0.75,0.0
146,withdraw|claim_rewards,deposit|withdraw|borrow|repay|swap|remove_liquidity|claim_rewards,repay|remove_liquidity|withdraw|claim_rewards|swap|deposit|borrow,0,deposit|withdraw|borrow|swap|remove_liquidity|claim_rewards,remove_liquidity|withdraw|claim_rewards|swap|deposit|borrow,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
147,deposit,deposit|withdraw|borrow|repay|swap|add_liquidity,repay|deposit|add_liquidity|withdraw|borrow|swap,0,deposit|repay,repay|deposit,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
148,remove_liquidity|withdraw|repay,deposit|withdraw|borrow|repay|add_liquidity|remove_liquidity,borrow|remove_liquidity|withdraw|deposit|repay|add_liquidity,0,deposit|withdraw|remove_liquidity,remove_liquidity|withdraw|deposit,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333
149,swap|repay|claim_rewards,deposit|repay|swap|remove_liquidity|claim_rewards,deposit|swap|repay|claim_rewards|remove_liquidity,0,deposit|swap|remove_liquidity|claim_rewards,deposit|swap|claim_rewards|remove_liquidity,0,0.6,1.0,0.7499999999999999,0.6,0.4,0.0,0.5,0.6666666666666666,0.5714285714285715,0.4,0.5,0.3333333333333333
150,repay|borrow,deposit|borrow|repay|swap|add_liquidity,repay|borrow|swap|deposit|add_liquidity,0,deposit|repay|swap,repay|swap|deposit,0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0,0.3333333333333333,0.5,0.4,0.25,0.6666666666666666,0.5
151,swap|claim_rewards,deposit|withdraw|swap|add_liquidity|remove_liquidity|claim_rewards,add_liquidity|swap|remove_liquidity|deposit|claim_rewards|withdraw,0,deposit|swap|remove_liquidity|claim_rewards,swap|remove_liquidity|deposit|claim_rewards,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
152,swap|withdraw,deposit|withdraw|repay|swap|add_liquidity|remove_liquidity|claim_rewards,remove_liquidity|deposit|repay|swap|withdraw|claim_rewards|add_liquidity,0,deposit|withdraw|repay|swap|remove_liquidity,remove_liquidity|deposit|repay|swap|withdraw,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0
153,remove_liquidity,deposit|borrow|repay|swap|remove_liquidity|claim_rewards,remove_liquidity|repay|claim_rewards|swap|borrow|deposit,0,remove_liquidity,remove_liquidity,1,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0
154,add_liquidity,deposit|withdraw|repay|swap|add_liquidity|claim_rewards,withdraw|add_liquidity|deposit|repay|swap|claim_rewards,0,claim_rewards,claim_rewards,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0
155,claim_rewards,withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,remove_liquidity|borrow|claim_rewards|swap|withdraw|repay|add_liquidity,0,borrow|add_liquidity|claim_rewards,borrow|claim_rewards|add_liquidity,0,0.14285714285714285,1.0,0.25,0.14285714285714285,0.8571428571428571,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
156,withdraw,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,remove_liquidity|swap|withdraw|repay|add_liquidity|borrow|claim_rewards|deposit,0,withdraw|repay|add_liquidity,withdraw|repay|add_liquidity,0,0.125,1.0,0.2222222222222222,0.125,0.875,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
157,deposit|withdraw|swap,deposit|withdraw|swap|remove_liquidity,remove_liquidity|deposit|withdraw|swap,0,deposit|withdraw|swap,deposit|withdraw|swap,1,0.75,1.0,0.8571428571428571,0.75,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0
158,borrow,deposit|withdraw|borrow|swap|remove_liquidity,remove_liquidity|borrow|deposit|withdraw|swap,0,deposit|withdraw|remove_liquidity,remove_liquidity|deposit|withdraw,0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
159,swap|remove_liquidity,withdraw|swap|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|swap|remove_liquidity|withdraw|add_liquidity,0,swap|remove_liquidity|claim_rewards,claim_rewards|swap|remove_liquidity,0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
160,deposit|swap,deposit|withdraw|borrow|repay|swap|add_liquidity,repay|borrow|deposit|add_liquidity|swap|withdraw,0,deposit|withdraw|borrow|swap,borrow|deposit|swap|withdraw,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
